id,reputation,up_votes,down_votes,views,no_of_questions_answered_by_user,avg_ans_score,no_of_questions_Asked_by_user,avg_que_score,EFF_CLASS,EFF_CLASS_NUM
3820658,712,397,11,24,14,2.214285714,6,4.833333333,NO,-1
3024509,136,16,0,20,3,0.666666667,13,1.307692308,YES,1
8091237,40,6,0,40,1,0,10,0.6,YES,1
61818,7167,931,83,639,127,4.850393701,26,2.692307692,NO,-1
742058,1806,105,58,263,65,1.984615385,15,1.666666667,YES,1
1313339,346,36,1,116,1,0,33,0,MODERATE,0
1627167,319,2,0,45,25,0,1,0,NO,-1
1331869,62,36,0,14,3,1.333333333,3,-0.333333333,YES,1
2773783,419,2,0,17,2,0,1,0,NO,-1
4676369,43,1,0,32,1,0,11,0,YES,1
1059246,72,16,0,21,2,0.5,6,1.833333333,YES,1
785160,133,7,0,32,1,1,23,0.565217391,YES,1
2170738,10,0,0,24,1,0,2,0,YES,1
1579289,513,21,0,79,21,0.19047619,54,0.851851852,NO,-1
289827,1624,429,9,169,46,2.130434783,41,2.024390244,YES,1
3021627,235,38,0,22,7,2.142857143,10,0.5,YES,1
820104,338,21,0,28,6,2.5,2,2,YES,1
2147956,164,70,0,36,5,1.2,12,0.916666667,YES,1
2283411,77,5,0,32,1,0,10,0.7,YES,1
2830334,51,0,0,15,2,1,1,3,NO,-1
1354244,1360,611,4,221,45,1.933333333,7,0.428571429,YES,1
225472,34,0,0,17,3,0.333333333,1,0,NO,-1
9015291,25,2,0,18,1,0,9,0,YES,1
7315297,173,35,2,25,5,1.2,9,0.555555556,NO,-1
140578,1006,80,1,174,24,2.291666667,11,3.272727273,YES,1
1258814,152,7,0,34,21,0.285714286,1,3,NO,-1
6457480,355,36,1,69,14,0.714285714,18,0.555555556,YES,1
602828,4729,60,1,342,81,4.716049383,11,2,YES,1
3994856,12,0,0,17,1,0,5,0,NO,-1
3728235,173,118,7,59,9,0.777777778,17,0.764705882,MODERATE,0
262021,69,0,0,19,1,3,1,0,NO,-1
1808160,111,2,0,28,6,0.5,5,1.4,YES,1
357455,767,16,6,87,44,0.545454545,22,1.954545455,YES,1
37193,13835,400,27,854,85,14.670588235,62,7,NO,-1
1659875,520,340,23,208,52,0.461538462,6,1.666666667,NO,-1
2026659,18,2,0,27,5,0,14,0,YES,1
52680,1114,88,3,313,21,2.142857143,11,5.181818182,NO,-1
2217647,1214,277,13,395,58,0.637931034,249,0.911646586,MODERATE,0
1408316,3851,392,5,165,10,33,8,7,YES,1
6709943,10,0,0,14,1,0,3,0,YES,1
7427398,66,12,0,31,1,1,31,0.483870968,MODERATE,0
2490278,488,13,1,15,15,1.466666667,6,2.666666667,YES,1
385892,656,81,2,83,9,5.777777778,2,1.5,YES,1
1135799,44,4,0,27,1,1,7,0.714285714,NO,-1
374510,95,6,0,16,2,0,9,1.777777778,YES,1
533167,191,2,0,25,1,-8,4,9.75,NO,-1
156674,61,10,0,71,4,1.25,3,0.333333333,YES,1
19182,61,3,0,21,1,0,1,0,YES,1
5874100,75,36,0,24,5,0,13,0.846153846,YES,1
993133,2754,3457,3,171,61,2.475409836,1,25,YES,1
864684,1666,55,1,242,3,2,61,4.459016393,YES,1
871475,833,4,0,89,48,1.125,1,2,NO,-1
2138495,324,17,1,33,21,0.333333333,8,1.125,NO,-1
559900,104,0,0,15,1,0,1,0,NO,-1
6932073,142,44,1,30,4,1.5,7,0.857142857,YES,1
3362654,145,16,0,90,4,0.5,27,0.555555556,MODERATE,0
104668,1234,87,12,147,19,1.894736842,45,3.066666667,YES,1
1752426,238,7,1,22,15,0,1,0,NO,-1
2128301,4,0,0,24,1,0,4,0,NO,-1
7595443,67,16,0,51,1,0,16,0.375,YES,1
4399481,140,12,0,16,1,0,10,0,YES,1
1783748,506,80,9,29,15,1.666666667,2,1,YES,1
648930,349,7,8,30,1,0,5,0,NO,-1
3301775,44,1,0,15,3,0.333333333,6,0.833333333,YES,1
3443312,58,10,0,286,5,1,4,0.25,YES,1
1439403,55,7,0,67,1,2,5,1.2,YES,1
6240641,7,0,0,16,1,0,3,0,NO,-1
1042406,197,0,0,23,3,0,1,0,NO,-1
1374565,113,89,0,15,3,1.333333333,8,0.875,YES,1
8165777,73,14,0,20,2,0,15,0.533333333,YES,1
3848885,1307,25,238,308,127,0.409448819,2,0.5,YES,1
2683633,1638,649,7,156,55,1.909090909,13,2.846153846,YES,1
716136,351,137,2,66,5,0.4,48,0.520833333,YES,1
1707428,56,18,0,48,2,1,1,7,NO,-1
705508,46,11,0,20,4,1,1,1,NO,-1
1864339,2142,127,7,159,75,2.173333333,1,0,NO,-1
725772,198,106,1,21,9,0.444444444,8,1,YES,1
1941466,2872,89,17,151,169,1.124260355,4,0.75,YES,1
263232,174,288,5,54,2,2,8,3.125,NO,-1
2001726,10,0,0,15,1,0,2,0,YES,1
1878132,214,1,0,98,4,2,1,7,NO,-1
988439,845,6,3,24,1,0,1,0,NO,-1
33258,42999,1563,81,2595,1729,1.906304222,8,3.5,YES,1
2110702,879,6,0,81,14,5,3,0,NO,-1
2923711,408,16,0,32,9,2.444444444,4,0.5,YES,1
1433623,20,0,0,39,2,0,4,0.75,YES,1
4082114,86,39,0,34,3,0,13,0.615384615,YES,1
455877,117,5,0,36,1,0,10,0,NO,-1
6046019,171,37,0,57,7,0.571428571,23,0.565217391,YES,1
535633,952,417,31,143,20,2.5,48,1.166666667,YES,1
6920888,110,838,0,34,5,0.2,16,0.5625,YES,1
1983045,158,45,0,17,7,0.428571429,2,2.5,YES,1
9238869,24,0,0,36,1,0,7,0.428571429,YES,1
1125352,167,12,0,31,1,0,9,0,YES,1
8920464,7,0,0,14,1,0,2,0,YES,1
1656412,80,37,0,22,3,0.333333333,11,0.909090909,NO,-1
345322,101,0,0,18,1,0,1,0,NO,-1
1148304,58,14,0,14,1,0,9,0.888888889,YES,1
935662,345,56,0,39,7,1.571428571,11,2,NO,-1
1844631,549,17,1,22,5,5.2,10,3.3,YES,1
10583298,186,9,0,39,1,0,1,0,NO,-1
4480196,1457,74,1,130,25,2.72,51,2.352941176,YES,1
4546507,61,15,0,14,4,1.25,2,0.5,NO,-1
6237492,82,0,0,24,2,0,11,1.363636364,YES,1
2457045,316,7,3,35,16,0.625,6,0.833333333,NO,-1
1584494,143,12,0,18,10,0.5,1,0,NO,-1
1800840,1041,51,2,167,19,2,40,1.525,YES,1
1210839,48,34,0,18,5,0.8,1,1,YES,1
1356467,356,282,7,65,1,0,24,0,MODERATE,0
81720,382,25,4,86,8,3.125,1,19,NO,-1
1666892,357,2,0,23,3,6,8,1,NO,-1
5837270,119,4,0,21,2,0.5,5,0.2,YES,1
866866,116,0,0,17,1,0,1,0,NO,-1
239468,90,0,0,35,1,0,7,0,YES,1
3506966,154,11,1,17,5,1,11,0.727272727,YES,1
10544195,386,2,0,25,1,0,1,0,NO,-1
3350104,770,106,0,48,28,1.75,12,0.833333333,YES,1
4364040,25,0,0,40,1,0,19,0,YES,1
7488786,17,0,0,26,1,0,4,0,YES,1
4090817,562,225,10,66,20,0,1,0,NO,-1
65717,472,13,0,36,13,2.307692308,2,6.5,YES,1
4345246,327,97,35,72,12,0.166666667,24,0.916666667,MODERATE,0
1161501,97,0,0,54,1,0,12,0,YES,1
2026977,125,40,0,26,4,0,1,0,NO,-1
62122,3762,206,23,559,11,1,140,3.885714286,YES,1
11457,3908,257,16,251,59,5.898305085,2,1.5,NO,-1
4108728,36,8,0,16,2,0,10,0.3,YES,1
1416631,97,42,0,54,3,0.333333333,26,0.192307692,YES,1
2423744,109,2,0,33,7,1.142857143,2,0,NO,-1
9583722,14,0,0,22,1,-1,1,3,NO,-1
41891,656,16,0,71,7,0,1,0,NO,-1
2155068,1140,94,19,149,53,1.320754717,3,2,YES,1
615814,2132,3,0,191,1,0,6,0,YES,1
86169,1000,275,9,202,26,2.538461538,19,1.473684211,YES,1
1361058,6494,178,5,523,107,4.654205607,29,4.517241379,NO,-1
1800652,112,12,0,17,1,2,7,2.285714286,YES,1
1874167,60,25,0,27,3,1,1,2,YES,1
3485314,359,26,0,58,14,1.071428571,7,1.428571429,NO,-1
854911,539,37,2,60,20,1.3,1,11,YES,1
4809015,150,102,1,26,13,0.538461538,1,1,YES,1
5728129,194,6,0,37,10,1,9,1.333333333,YES,1
3272850,533,86,2,89,3,1.666666667,14,4.428571429,NO,-1
4920978,50,1,0,22,1,0,3,0,NO,-1
1037132,33,0,0,38,2,0,1,0,NO,-1
1468790,27,9,0,25,1,0,10,0,YES,1
292605,296,17,4,96,3,0.666666667,19,2.578947368,NO,-1
268566,1154,281,3,191,8,3.75,25,5.08,NO,-1
665783,1482,1349,30,231,47,1.638297872,55,0.854545455,NO,-1
2083738,662,65,4,132,42,0.738095238,7,1.428571429,MODERATE,0
831553,496,91,2,49,12,1.083333333,29,1.172413793,YES,1
4035985,172,127,1,113,7,1.857142857,7,0.428571429,YES,1
3514318,14,0,0,58,1,0,3,0,NO,-1
1928765,697,210,0,23,3,17,1,2,YES,1
58905,1829,885,7,262,42,2.833333333,5,5.2,YES,1
2482249,264,17,4,25,22,0.454545455,5,1.6,YES,1
3086092,189,38,0,83,13,-0.076923077,23,1.043478261,YES,1
7599199,64,6,0,14,1,0,21,0.428571429,YES,1
486962,89,6,0,18,1,0,5,0,YES,1
288513,396,152,3,82,13,1.692307692,1,1,NO,-1
998291,105,33,0,28,7,0.857142857,3,0.666666667,NO,-1
212435,1616,24,0,222,57,0,1,0,NO,-1
2067677,614,40,0,19,4,12,1,1,NO,-1
5001194,42,6,0,16,1,2,8,0.25,YES,1
1551757,540,3,1,192,35,0.742857143,4,2,MODERATE,0
4340788,1003,224,10,156,83,0.530120482,4,0.25,YES,1
2946556,18,0,0,15,1,0,2,0,YES,1
6891676,353,26,5,18,17,1.176470588,2,1,NO,-1
3682281,10,15,0,24,1,0,6,0,NO,-1
22221,2646,72,27,433,69,2.695652174,2,39.5,YES,1
6681006,196,60,2,34,1,0,13,0,YES,1
2717382,157,101,11,28,16,0.375,7,0.428571429,YES,1
3979958,263,6,0,17,7,2.142857143,1,1,NO,-1
2458408,42,0,0,99,1,0,12,0,NO,-1
187922,2106,525,14,353,17,2.352941176,140,1.978571429,YES,1
2177042,71,22,0,59,1,0,16,0,YES,1
2847913,521,60,7,61,40,0.525,3,0,YES,1
5299026,316,2,0,128,17,0,1,0,NO,-1
1812255,155,77,2,60,25,0.16,3,1,YES,1
1012621,337,0,0,50,1,0,6,0,NO,-1
6244301,35,121,0,35,3,0.333333333,9,1.222222222,NO,-1
7289321,1170,100,19,303,7,0.428571429,4,1,YES,1
4126468,46,0,0,16,2,1.5,1,1,NO,-1
1555476,508,41,4,45,16,1.5,1,1,NO,-1
1118320,219,7,0,52,7,1,5,1,YES,1
6815355,445,2,2,194,22,0.954545455,2,0.5,NO,-1
4747586,24,0,0,14,1,0,5,0,YES,1
1219520,35,1,0,14,1,0,4,0,YES,1
2670576,359,23,0,110,7,0.428571429,41,1.024390244,YES,1
4576296,49,0,0,37,3,-0.333333333,24,0.083333333,YES,1
2006356,80,38,0,23,1,1,5,2.2,YES,1
24063,547,57,1,144,3,2,12,2.583333333,NO,-1
3294678,71,0,0,16,1,0,1,0,NO,-1
5862467,40,1,0,21,1,0,9,0,YES,1
1429494,491,0,0,17,2,0,1,0,NO,-1
98373,281,0,0,35,1,0,2,0,NO,-1
1335773,458,23,16,43,54,0.388888889,12,0.916666667,YES,1
2016129,575,9,2,35,28,0,1,0,NO,-1
609391,385,24,0,26,1,0,23,0,YES,1
5503514,53,3,0,23,27,0.037037037,2,0,NO,-1
503218,126,0,0,33,1,0,1,0,NO,-1
3866024,1258,56,106,98,44,0,1,0,NO,-1
1867682,2800,656,12,117,95,2.178947368,6,0.333333333,YES,1
1741348,93,1,0,22,1,0,11,1.545454545,YES,1
7836530,817,123,0,90,2,0,111,0.747747748,YES,1
1084067,938,236,12,109,28,1.857142857,12,2.666666667,YES,1
339552,170,30,3,60,7,0.714285714,4,0.25,NO,-1
892690,149,0,0,30,1,0,21,0,YES,1
6118342,349,44,0,53,5,2,21,3.571428571,YES,1
2851799,30,12,0,16,5,0.2,7,0.428571429,YES,1
1308590,93,48,0,101,9,-0.333333333,19,0.421052632,YES,1
7281112,10,1,0,25,2,0,4,0,NO,-1
2183804,20105,1066,85,3016,733,2.291950887,8,9.375,YES,1
2321195,169,40,0,24,2,0,18,0.444444444,YES,1
218121,2644,113,41,295,49,4.387755102,32,1.65625,NO,-1
1218830,37,1,0,22,6,0.166666667,18,-0.111111111,YES,1
707256,543,0,0,27,1,0,2,0,YES,1
1586384,17,0,0,18,1,2,3,-1,YES,1
1615129,503,58,2,115,8,0.375,42,1.523809524,NO,-1
1827449,78,1,0,19,1,0,3,0,YES,1
1662226,177,39,0,31,3,0.333333333,6,4,NO,-1
1396692,265,28,0,24,15,0.866666667,23,0.956521739,NO,-1
1272600,102,0,0,15,2,0,6,2.833333333,YES,1
573180,1576,89,7,177,13,5.538461538,31,4.129032258,NO,-1
783619,353,5,0,31,8,0.625,15,2.333333333,MODERATE,0
6860425,319,9,0,14,10,2.6,1,1,NO,-1
452732,139,35,0,14,6,1.333333333,5,0.2,NO,-1
8961749,10,0,0,14,1,0,5,0,YES,1
6660819,186,8,0,47,12,0,1,0,NO,-1
4029189,118,439,0,88,4,0,26,0.153846154,YES,1
128709,8223,471,10,555,154,3.811688312,37,6.972972973,NO,-1
1161478,43,9,0,67,1,0,5,1.2,NO,-1
5288353,374,26,9,33,16,0.6875,1,1,YES,1
1600738,79,1,0,109,1,0,4,0,YES,1
967132,10,0,0,16,1,0,3,0,YES,1
762246,196,7,0,15,13,0.692307692,5,3.2,YES,1
2056201,614,21,0,202,32,0.53125,80,0.4375,YES,1
566114,336,6,0,33,3,3.666666667,2,9,NO,-1
3422586,615,300,9,35,24,0.916666667,12,0.833333333,YES,1
7378297,9,0,0,15,1,0,8,0,YES,1
4619266,66,2,0,32,1,0,15,0,YES,1
713861,719,132,2,104,7,0.285714286,54,1.925925926,MODERATE,0
6468116,249,155,39,18,15,0.466666667,5,1.2,MODERATE,0
641759,1147,176,4,252,56,1.214285714,35,1.971428571,YES,1
1549170,81,1,0,24,1,0,4,0,YES,1
4947901,101,87,0,58,9,0.333333333,26,0.192307692,NO,-1
5041816,17,0,0,29,1,0,9,0,YES,1
2149575,140,2,0,47,1,0,20,1.1,YES,1
890202,100,0,0,18,4,0.25,9,1.555555556,YES,1
2271197,77,12,0,30,4,0,7,2,MODERATE,0
4651182,25,0,0,23,1,0,17,0,YES,1
8652852,52,4,0,48,1,0,12,0,YES,1
3420982,45,23,0,25,1,1,3,1,YES,1
539163,30,3,0,48,1,1,3,1,YES,1
3759486,240,151,13,110,21,0.19047619,33,0.393939394,YES,1
7628000,375,45,1,80,1,0,47,0,YES,1
830071,14,0,0,14,1,0,8,0,YES,1
5593051,129,59,1,28,7,0.428571429,16,0.1875,YES,1
2401405,41,0,0,41,1,0,13,0,NO,-1
7723267,169,34,5,77,5,0.8,10,1,YES,1
5547352,18,0,0,16,3,0.333333333,3,0.333333333,YES,1
4481886,132,58,0,43,3,3.666666667,13,0.230769231,NO,-1
2989119,173,3,2,14,10,0,1,0,NO,-1
5383389,1282,152,0,207,37,1.297297297,39,2.128205128,YES,1
1329919,108,15,0,20,10,0.9,1,0,NO,-1
1476876,35,1,0,15,1,0,5,0,YES,1
355993,330,309,5,54,8,0.75,11,2.545454545,NO,-1
420722,1552,70,4,112,16,0.5625,27,8,NO,-1
1270774,91,15,0,26,2,0,1,0,NO,-1
212702,3192,171,0,274,12,26.25,9,3.888888889,YES,1
10665294,83,13,0,62,1,0,1,0,NO,-1
3294749,453,15,0,19,14,1.285714286,1,2,NO,-1
566487,47,2,0,21,1,0,9,0,YES,1
1928648,732,24,5,36,22,0,1,0,NO,-1
1792393,32,3,0,58,2,0,10,0.2,YES,1
1618580,33,0,0,23,1,0,8,0,MODERATE,0
1377370,56,10,0,37,7,0,1,0,NO,-1
3420561,27,17,0,26,1,0,14,0,YES,1
261476,91,0,0,92,1,0,1,0,NO,-1
2514449,34,0,0,23,3,0,9,0.444444444,NO,-1
7205114,27,6,0,16,1,0,20,0,YES,1
5172438,29,0,0,17,1,0,6,0.666666667,YES,1
5297399,593,231,9,51,26,0.884615385,4,2,YES,1
952163,108,4,0,14,4,1.75,3,2.333333333,YES,1
4151201,4836,19,0,122,13,30.846153846,29,1.931034483,NO,-1
7391480,351,275,0,23,6,1.833333333,13,1.692307692,YES,1
441386,772,148,1,49,27,1.62962963,18,1.833333333,MODERATE,0
1510987,15,0,0,15,1,0,9,0,NO,-1
887124,5710,1654,202,1046,75,6,3,3.666666667,NO,-1
1888197,309,54,1,80,13,0.846153846,12,0.5,MODERATE,0
75924,6375,266,4,787,134,2.731343284,26,14.615384615,MODERATE,0
145294,101,2,0,23,1,0,1,0,NO,-1
54522,2638,158,6,287,13,2,115,3.67826087,NO,-1
54305,5257,172,24,3507,72,6.180555556,3,11.333333333,YES,1
1982483,648,79,1,69,4,4,21,3.666666667,YES,1
3080872,123,6,0,18,7,0,1,0,NO,-1
4502212,67,55,0,35,4,0,8,0.5,YES,1
3412781,671,1,0,14,1,0,4,0,NO,-1
4038821,430,23,0,36,6,2.166666667,24,1.375,YES,1
5044161,4,0,0,19,1,0,4,-0.75,NO,-1
969606,146,0,0,18,1,0,3,0,NO,-1
1611076,312,10,0,54,1,0,3,0,YES,1
24982,5523,6,0,117,2,93,2,349.5,YES,1
810714,159,14,0,22,4,2.75,9,0.888888889,YES,1
4720858,161,556,8,41,2,0,3,4,YES,1
5253216,130,6,0,27,10,0,1,0,NO,-1
2767931,469,29,2,36,22,0,1,0,NO,-1
5258172,1660,68,28,176,92,0,1,0,NO,-1
2063723,261,53,10,89,11,0.272727273,18,0.722222222,YES,1
113002,29,28,0,21,1,2,4,-0.25,YES,1
2656276,811,78,60,194,59,0.542372881,6,0.5,YES,1
2049986,4599,1362,13,420,93,3.924731183,36,1.861111111,MODERATE,0
672993,942,0,0,39,1,0,4,39.25,YES,1
622896,630,49,0,264,4,3,46,1.52173913,MODERATE,0
872771,139,15,0,35,2,0,17,1.411764706,NO,-1
5658494,711,79,0,70,11,4.454545455,4,1.25,YES,1
396202,538,20,0,56,3,11.666666667,1,1,YES,1
8362528,7,0,0,14,1,0,5,0,YES,1
2307174,511,7,0,22,14,2.071428571,6,0.666666667,YES,1
1649661,136,17,0,36,3,1.333333333,21,0.619047619,NO,-1
409946,416,34,0,47,15,0.733333333,30,1,MODERATE,0
553303,1589,381,5,293,22,1.136363636,84,2.880952381,MODERATE,0
1088017,116,19,0,22,10,0.8,1,1,NO,-1
4159190,162,16,0,21,18,0,1,0,NO,-1
3291390,378,1422,6,252,19,0.631578947,5,3.2,YES,1
1393467,81,133,0,76,2,0,1,0,NO,-1
5145675,1603,12,1,72,22,6.363636364,1,0,NO,-1
8318706,63,10,0,17,2,0,19,0.315789474,YES,1
859321,18,0,0,41,1,0,6,0,YES,1
4303097,41,11,0,22,6,0.166666667,20,-0.05,YES,1
8880594,57,6,0,20,4,0.75,13,0,YES,1
487967,53,61,0,30,3,1,3,1.333333333,YES,1
6547232,67,17,0,18,11,0.090909091,11,0.181818182,YES,1
4313775,1459,116,7,86,83,1.108433735,3,1.333333333,YES,1
1680187,961,498,1,132,33,0,1,0,NO,-1
7064270,115,68,0,37,23,0.173913043,5,0,NO,-1
3284607,417,59,4,15,6,4.333333333,1,0,YES,1
1260560,191,70,1,103,16,0.75,16,0.375,NO,-1
749567,470,26,0,38,19,0,1,0,NO,-1
4837444,78,1,0,16,1,0,23,0,YES,1
979858,197,15,0,52,4,1,15,1.933333333,NO,-1
3783245,15,1,0,16,1,0,5,0,YES,1
1646770,61,12,0,14,4,0,1,0,NO,-1
86345,77,18,0,62,8,0,1,0,NO,-1
1820859,438,36,2,33,15,1.533333333,2,5.5,MODERATE,0
1271414,78,2,0,14,3,1.666666667,12,0.25,YES,1
4678114,452,104,15,63,15,2.4,4,2.25,NO,-1
4985,601,27,0,82,3,0.333333333,22,4.045454545,MODERATE,0
4120875,640,23,0,31,15,2,13,1.230769231,YES,1
4738917,515,23,2,30,2,11,4,5.5,YES,1
2428468,325,7,0,15,3,1.666666667,4,7.75,YES,1
6379615,89,4,0,15,5,1,11,0.181818182,YES,1
6452137,221,14,1,74,1,0,44,0,YES,1
159251,504,39,0,105,4,3,14,3.571428571,YES,1
496265,4087,222,9,602,108,2.75,17,4,YES,1
1005,1434,22,0,153,13,9.153846154,1,1,YES,1
2763110,136,20,0,30,13,0.615384615,4,0.25,YES,1
812256,186,5,0,18,6,1.166666667,5,3,YES,1
3588489,1811,3,0,277,1,0,19,0,YES,1
1182942,507,32,4,127,10,1.5,12,3.416666667,YES,1
2252330,81,7,0,36,3,1.333333333,2,2.5,NO,-1
7755054,60,65,0,43,1,0,10,0,YES,1
2672027,183,17,3,34,18,0.222222222,10,0.8,YES,1
4042365,121,1,0,26,13,0.846153846,2,1,NO,-1
1219125,9322,203,32,655,416,1.408653846,2,1,NO,-1
10304764,56,0,0,16,1,0,1,0,NO,-1
5513712,32,5,0,23,1,0,12,0,YES,1
527498,1039,0,0,28,1,0,1,0,NO,-1
777933,1031,28,0,31,6,15.166666667,5,1.8,YES,1
1148842,572,45,0,34,11,2,6,1,YES,1
4161317,17,0,0,50,11,0,1,0,NO,-1
1522163,160,188,0,35,9,1.333333333,10,0.5,YES,1
6132611,125,7,0,44,6,-0.166666667,27,0.592592593,YES,1
1024028,33,0,0,18,1,0,1,0,YES,1
6697141,59,19,0,28,2,0,7,1.285714286,YES,1
1964109,690,97,8,61,19,0,1,0,NO,-1
3183673,53,8,0,39,6,0.666666667,2,0,YES,1
432408,181,3,0,51,3,0,1,0,NO,-1
3329014,870,393,68,372,5,0.2,6,0,YES,1
3200487,52,33,0,25,1,-1,12,0.083333333,YES,1
4271024,67,14,0,18,9,0.222222222,1,0,NO,-1
2780291,22,2,0,19,1,0,6,0,YES,1
4948805,156,124,0,49,2,2,18,1.055555556,YES,1
4733524,95,2,0,32,3,0.333333333,4,1.5,NO,-1
1226706,57,0,0,24,2,1,8,0.75,YES,1
1617711,569,209,3,142,3,0.666666667,58,1.034482759,YES,1
795705,138,3,0,17,6,0.333333333,9,1.333333333,YES,1
5481774,20,0,0,17,1,0,5,0.2,YES,1
991251,8026,126,18,155,62,12.161290323,31,3.451612903,MODERATE,0
92244,1040,34,0,100,7,3.285714286,39,3.256410256,YES,1
5612563,155,17,0,23,3,3.333333333,12,0.666666667,YES,1
2539720,12862,1044,6065,2897,596,0,1,0,NO,-1
349760,1607,83,11,112,10,6.3,23,6.173913043,NO,-1
967795,386,63,0,23,3,1,8,6,NO,-1
4723766,309,2,0,18,5,3.2,3,-2.333333333,NO,-1
588736,485,269,0,96,8,1,17,2.647058824,YES,1
4343204,30,12,0,18,1,0,7,0,YES,1
1569180,327,18,0,25,16,0,1,0,NO,-1
5738314,139,11,3,24,16,0,1,0,NO,-1
4183499,988,62,3,30,40,1.55,1,0,NO,-1
718652,567,74,1,64,8,3.625,7,2.571428571,YES,1
535788,61,0,0,20,1,0,1,0,NO,-1
1461649,91,3,0,14,8,0.375,1,4,NO,-1
2143937,476,4,0,15,4,0,1,0,NO,-1
1655792,61,16,0,23,1,0,10,0,YES,1
3788699,125,13,0,15,1,1,5,4.2,MODERATE,0
971120,583,6,1,155,16,2.375,3,0,NO,-1
2423150,748,93,1,135,20,0.7,54,1.111111111,NO,-1
2662342,188,22,0,17,6,2.5,2,1.5,MODERATE,0
1375297,149,30,0,27,3,0,1,0,NO,-1
7779570,28,9,0,25,1,0,6,0,YES,1
3530909,388,5,0,15,1,14,2,13.5,YES,1
1502541,169,309,1,17,6,1.333333333,6,-0.166666667,YES,1
1725309,14,2,0,25,1,0,9,0,YES,1
1302273,475,381,0,91,4,7,25,0.56,YES,1
6165115,52,5,0,30,7,-0.714285714,8,0.25,YES,1
1231722,142,3,0,34,4,0,1,0,NO,-1
1458458,162,12,1,41,2,3.5,4,3.5,YES,1
831197,3843,7,2,192,89,0,1,0,NO,-1
1173554,253,0,0,16,1,0,4,0,NO,-1
2468656,110,16,0,20,1,0,12,0,YES,1
2591041,36,4,0,26,2,-0.5,8,0.25,YES,1
2054580,330,25,4,17,8,0.25,16,1.6875,YES,1
2330065,45,30,0,30,4,4.25,3,0,YES,1
5274859,30,3,0,24,1,0,11,0,YES,1
3154332,355,29,1,20,18,0.722222222,6,0.5,YES,1
1286572,389,129,1,75,27,0.666666667,26,1.038461538,NO,-1
2938538,151,0,0,56,5,3,1,0,NO,-1
3122786,1014,381,16,174,37,0,1,0,NO,-1
6810689,1917,3,4,144,86,1.255813953,2,0,YES,1
1252250,1121,25,7,80,37,1.459459459,3,10.333333333,YES,1
3474967,121,14,0,25,1,0,16,0,YES,1
1627890,171,43,0,32,5,1,18,0.833333333,YES,1
460394,431,11,1,31,3,0,1,0,NO,-1
2385823,385,16,1,15,2,9.5,3,2.666666667,YES,1
4580872,367,37,0,68,1,0,44,0.818181818,YES,1
2074141,882,345,4,221,69,0.47826087,30,0.966666667,YES,1
1012345,163,34,0,24,2,7,4,1,YES,1
9929711,9,0,0,16,1,0,2,0,NO,-1
152405,469,40,1,632,7,2.285714286,14,1.928571429,MODERATE,0
136819,12962,234,32,890,210,5.619047619,46,4.847826087,NO,-1
1832650,389,10,0,25,8,0,1,0,NO,-1
1184191,111,7,0,53,1,0,10,0,YES,1
3761339,401,86,9,114,17,1.294117647,12,0.416666667,YES,1
5064234,356,316,29,106,11,0.363636364,8,4.875,YES,1
6162748,279,1,1,22,18,0.5,2,0.5,YES,1
2174559,181,0,0,21,4,0,1,0,NO,-1
284799,1934,0,0,269,51,0,1,0,NO,-1
2174693,1361,40,2,118,41,2.097560976,10,2.6,MODERATE,0
5693804,67,0,0,22,2,0,1,0,NO,-1
1462041,33,83,0,23,3,0,8,0.75,YES,1
2904103,662,164,6,195,11,0.636363636,56,1.964285714,YES,1
2275672,1481,148,9,117,35,2.885714286,18,0.722222222,YES,1
1755317,190,61,0,149,4,1.25,20,0.9,YES,1
1721548,137,25,0,71,2,0.5,15,1.333333333,YES,1
941223,535,162,0,26,16,0,1,0,NO,-1
3970108,76,0,0,48,3,0,1,0,NO,-1
1881882,80,0,0,49,1,0,21,0,YES,1
4744283,326,15,0,43,9,0.777777778,10,2.3,YES,1
8746216,9733,84,63,745,235,0,1,0,NO,-1
5065362,661,34,17,53,56,0.464285714,2,0.5,NO,-1
7325179,85,98,0,48,5,1,9,0.333333333,YES,1
1121845,1059,356,8,95,35,1.6,11,3.545454545,NO,-1
807275,309,183,0,34,25,0.44,15,1.266666667,YES,1
2718799,66,20,0,43,18,0.277777778,2,0,NO,-1
2257377,3513,121,16,353,219,0.675799087,2,1,YES,1
1504026,1927,79,0,132,10,12.7,10,7.8,YES,1
6247865,17,8,0,32,1,0,7,0,YES,1
453455,130,2,0,24,1,0,15,0,YES,1
5757616,318,4,2,27,29,0.344827586,1,1,NO,-1
2719871,523,29,1,38,19,0,1,0,NO,-1
477093,361,15,0,63,20,1,10,1.1,MODERATE,0
644936,139,1,0,25,1,0,5,0,YES,1
3998402,31522,536,20,747,129,14.527131783,45,33.933333333,YES,1
2192986,45,2,0,26,1,0,3,0,NO,-1
5609222,51,7,0,28,1,0,24,0.208333333,YES,1
673665,1497,28,7,60,57,1.385964912,5,1.6,YES,1
874003,330,59,0,113,1,0,30,1.333333333,YES,1
96846,122,6,0,27,1,0,5,0,YES,1
1367683,318,62,0,29,5,3.8,1,0,NO,-1
1183284,1738,43,0,60,22,0,1,0,NO,-1
858233,354,18,2,38,5,0.2,36,1.055555556,YES,1
